customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST5797,Male,0,No,Yes,67,Yes,Yes,No,No,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,72.26,4841.16,No
CUST5798,Male,0,Yes,No,28,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,100.55,2819.97,No
CUST5799,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No,Two year,Yes,Electronic check,42.17,1644.38,Yes
CUST5800,Female,0,No,No,44,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.49,3972.26,Yes
CUST5801,Male,1,Yes,No,9,Yes,No phone service,DSL,No,No,No,No,No internet service,No internet service,Two year,No,Electronic check,44.98,408.91,No
CUST5802,Female,0,No,Yes,44,Yes,No phone service,No,Yes,Yes,No internet service,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),63.28,2789.8,No
CUST5803,Male,0,No,Yes,16,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,No,One year,No,Electronic check,26.12,409.98,No
CUST5804,Male,1,No,No,1,Yes,Yes,No,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),70.32,74.74,No
CUST5805,Male,1,No,Yes,16,Yes,No,DSL,No,No,No internet service,No,No,No internet service,One year,No,Electronic check,36.93,594.02,No
CUST5806,Male,0,No,Yes,37,Yes,No,No,No,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Mailed check,104.43,3861.71,No
CUST5807,Female,1,Yes,Yes,36,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),115.74,4172.57,No
CUST5808,Female,0,No,Yes,62,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,One year,No,Bank transfer (automatic),28.39,1764.39,No
CUST5809,Female,0,No,Yes,4,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),73.38,294.9,No
CUST5810,Male,1,No,Yes,24,Yes,No phone service,No,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),90.41,2175.09,No
CUST5811,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),26.53,1908.88,Yes
CUST5812,Female,0,Yes,No,21,No,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),75.37,1584.95,No
CUST5813,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,No internet service,One year,No,Bank transfer (automatic),113.67,7038.36,No
CUST5814,Male,0,Yes,Yes,34,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,72.65,2469.12,No
CUST5815,Male,0,No,Yes,54,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Mailed check,82.1,4435.5,No
CUST5816,Female,0,Yes,No,19,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,No,One year,No,Bank transfer (automatic),52.76,992.52,No
CUST5817,Male,0,Yes,No,4,Yes,No phone service,DSL,Yes,No,No internet service,No,Yes,No,One year,No,Electronic check,81.51,323.98,No
CUST5818,Male,0,No,No,38,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,Yes,Two year,Yes,Electronic check,108.8,4135.08,No
CUST5819,Female,0,No,No,62,Yes,Yes,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,52.93,3279.07,Yes
CUST5820,Male,1,Yes,No,31,No,No phone service,DSL,Yes,No internet service,No,No,Yes,Yes,One year,No,Electronic check,97.22,3011.07,Yes
CUST5821,Female,0,Yes,No,62,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,No,One year,Yes,Credit card (automatic),77.07,4785.51,No
CUST5822,Male,0,Yes,Yes,39,Yes,No phone service,No,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),45.72,1792.37,No
CUST5823,Female,0,Yes,No,16,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,59.14,938.17,No
CUST5824,Male,0,No,No,72,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),55.79,4025.09,No
CUST5825,Female,1,No,No,31,Yes,No,No,Yes,Yes,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,66.84,2069.61,Yes
CUST5826,Female,0,No,Yes,22,Yes,Yes,DSL,No,No,Yes,No internet service,No,No,Two year,Yes,Mailed check,31.28,682.92,No
CUST5827,Female,0,No,No,59,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,35.09,2063.3,No
CUST5828,Female,0,No,Yes,55,No,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,57.84,3186.15,No
CUST5829,Male,0,Yes,Yes,8,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No internet service,No,One year,No,Electronic check,76.19,613.99,No
CUST5830,Male,0,No,No,68,Yes,No phone service,No,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,81.79,5553.61,No
CUST5831,Female,0,No,No,61,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No,One year,No,Credit card (automatic),111.04,6782.63,No
CUST5832,Male,0,Yes,No,63,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,76.89,4835.52,Yes
CUST5833,Male,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No internet service,One year,No,Mailed check,92.98,1952.52,No
CUST5834,Male,0,Yes,No,31,No,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),68.17,2116.18,No
CUST5835,Male,0,No,Yes,46,Yes,No phone service,No,No internet service,Yes,No,No,No internet service,Yes,One year,No,Mailed check,72.34,3335.4,No
CUST5836,Male,0,No,Yes,1,Yes,No phone service,No,No internet service,No internet service,No,No,Yes,No,Month-to-month,No,Mailed check,78.99,74.38,Yes
CUST5837,Female,0,No,No,51,Yes,No phone service,No,Yes,No internet service,No internet service,No,No internet service,No,Two year,No,Credit card (automatic),72.21,3678.06,No
CUST5838,Female,0,Yes,No,13,Yes,No phone service,No,Yes,Yes,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),50.94,667.85,Yes
CUST5839,Female,0,No,No,36,Yes,No phone service,No,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),117.73,4236.5,No
CUST5840,Female,0,Yes,Yes,26,No,No phone service,No,No,Yes,Yes,No internet service,Yes,No,One year,No,Bank transfer (automatic),81.87,2122.73,No
CUST5841,Male,0,No,No,23,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),54.61,1246.46,No
CUST5842,Male,0,No,Yes,63,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No,No,Month-to-month,Yes,Electronic check,99.86,6296.1,No
CUST5843,Female,0,Yes,No,69,Yes,No,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),36.38,2500.52,Yes
CUST5844,Male,0,Yes,Yes,25,Yes,No phone service,No,No internet service,No,No internet service,No internet service,No,No internet service,Two year,Yes,Mailed check,119.25,2984.0,Yes
CUST5845,Male,0,No,No,53,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,98.88,5239.22,Yes
CUST5846,Female,0,Yes,No,14,Yes,No phone service,No,No internet service,No internet service,No,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),29.75,419.19,Yes
CUST5847,Male,0,No,Yes,28,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,104.83,2940.44,Yes
CUST5848,Female,0,No,Yes,27,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,No,No internet service,One year,No,Bank transfer (automatic),45.86,1241.17,No
CUST5849,Female,0,Yes,No,58,Yes,No,No,No,Yes,No internet service,No,Yes,No internet service,Two year,No,Electronic check,83.78,4858.55,No
CUST5850,Male,1,Yes,Yes,72,Yes,Yes,No,Yes,No internet service,No,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),36.51,2636.87,No
CUST5851,Male,0,Yes,Yes,20,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),91.08,1811.67,Yes
CUST5852,Female,0,No,Yes,9,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No,No internet service,Two year,Yes,Electronic check,95.74,852.61,No
CUST5853,Female,0,Yes,Yes,3,Yes,Yes,No,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),105.16,315.21,Yes
CUST5854,Male,0,No,No,61,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,Yes,One year,No,Credit card (automatic),68.78,4190.52,No
CUST5855,Female,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No,No internet service,No internet service,No,Two year,No,Mailed check,75.35,224.66,No
CUST5856,Female,1,Yes,No,5,Yes,No phone service,No,Yes,Yes,No,No,No,No,Two year,No,Mailed check,41.5,203.24,No
CUST5857,Female,0,Yes,No,71,Yes,Yes,DSL,Yes,No internet service,No,No,No,Yes,Two year,Yes,Mailed check,71.57,5076.09,No
CUST5858,Male,0,Yes,No,15,Yes,No phone service,No,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),73.18,1106.16,Yes
CUST5859,Female,0,Yes,Yes,37,Yes,No,DSL,Yes,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,100.92,3728.37,No
CUST5860,Male,1,No,No,48,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),91.12,4365.59,No
CUST5861,Female,0,Yes,No,60,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),89.83,5384.31,No
CUST5862,Male,0,Yes,No,64,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Electronic check,22.97,1468.62,No
CUST5863,Female,0,No,No,49,Yes,No,No,No,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),74.64,3651.83,No
CUST5864,Male,1,No,No,16,Yes,Yes,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),119.27,1900.27,No
CUST5865,Male,0,No,Yes,27,Yes,No,No,Yes,No,No,No,No,Yes,One year,No,Mailed check,95.22,2566.31,No
CUST5866,Male,0,No,No,43,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,103.48,4457.77,Yes
CUST5867,Female,0,Yes,Yes,11,Yes,Yes,No,No,No internet service,Yes,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),69.36,768.01,Yes
CUST5868,Female,0,Yes,No,69,Yes,Yes,DSL,Yes,No,Yes,No,No,No internet service,One year,No,Credit card (automatic),103.2,7115.47,No
CUST5869,Female,0,No,No,70,No,Yes,DSL,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),101.7,7121.14,No
CUST5870,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,73.0,5190.12,No
CUST5871,Female,0,No,Yes,2,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,No,One year,Yes,Credit card (automatic),76.84,163.1,No
CUST5872,Male,0,No,No,48,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),25.2,1201.09,No
CUST5873,Female,0,Yes,No,20,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),105.31,2100.28,No
CUST5874,Male,0,Yes,No,7,Yes,No,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,Two year,No,Mailed check,33.39,242.6,No
CUST5875,Male,0,No,No,63,Yes,No,No,No,Yes,No,No,No internet service,No internet service,Two year,No,Mailed check,50.08,3162.74,Yes
CUST5876,Male,0,Yes,No,58,No,No,Fiber optic,Yes,Yes,No,No,No,No internet service,One year,Yes,Mailed check,94.45,5474.08,No
CUST5877,Female,0,No,Yes,29,Yes,No,DSL,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),50.1,1446.85,No
CUST5878,Female,0,No,No,31,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),70.55,2193.36,No
CUST5879,Female,0,No,No,19,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),35.41,664.89,No
CUST5880,Male,1,No,Yes,15,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,49.15,739.65,Yes
CUST5881,Male,0,Yes,Yes,24,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,One year,No,Credit card (automatic),93.43,2250.47,No
CUST5882,Female,0,No,No,59,Yes,Yes,DSL,No internet service,No,Yes,No,No,No internet service,One year,No,Bank transfer (automatic),61.83,3641.57,No
CUST5883,Female,0,No,Yes,44,Yes,No,DSL,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),76.31,3350.14,No
CUST5884,Female,0,No,Yes,8,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No,No,Two year,No,Electronic check,55.7,448.47,No
CUST5885,Male,0,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,113.06,5655.28,No
CUST5886,Male,0,No,No,60,Yes,No,Fiber optic,No,No,No,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),105.62,6328.55,No
CUST5887,Male,0,No,No,39,Yes,Yes,No,No,No internet service,No,No,No internet service,No,Two year,No,Electronic check,31.27,1216.75,No
CUST5888,Male,0,Yes,No,60,Yes,No,No,No internet service,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,117.77,7074.74,No
CUST5889,Male,0,No,Yes,66,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),100.94,6656.64,No
CUST5890,Female,0,No,No,14,Yes,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,35.84,502.34,No
CUST5891,Male,0,No,No,52,Yes,Yes,No,Yes,No,No,No,No internet service,No internet service,One year,Yes,Electronic check,24.16,1253.37,No
CUST5892,Male,0,No,Yes,3,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Mailed check,109.3,335.99,No
CUST5893,Male,1,Yes,No,22,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Two year,No,Mailed check,95.78,2107.57,No
CUST5894,Male,0,Yes,Yes,26,Yes,No,DSL,No internet service,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),47.56,1235.57,No
CUST5895,Male,0,Yes,Yes,36,Yes,No,DSL,No,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),115.2,4155.03,No
CUST5896,Female,0,No,Yes,42,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,No,Two year,Yes,Electronic check,110.61,4648.5,No
CUST5897,Male,0,Yes,Yes,36,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,41.32,1484.66,Yes
CUST5898,Male,0,Yes,No,28,Yes,No,No,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),59.92,1687.62,No
CUST5899,Male,0,No,No,28,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.74,701.04,No
CUST5900,Female,0,Yes,No,48,No,No phone service,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),50.83,2435.13,Yes
CUST5901,Female,0,Yes,Yes,50,Yes,No phone service,DSL,No,No,No,Yes,No internet service,No internet service,One year,No,Electronic check,69.6,3470.68,No
CUST5902,Female,1,Yes,No,49,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),26.34,1283.08,Yes
CUST5903,Male,0,No,No,27,Yes,No phone service,DSL,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,53.68,1442.45,No
CUST5904,Female,1,No,Yes,4,Yes,No phone service,DSL,No internet service,No,No internet service,No,No internet service,No,One year,No,Mailed check,35.08,145.02,No
CUST5905,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,One year,No,Electronic check,112.35,6176.77,Yes
CUST5906,Male,0,Yes,No,63,Yes,Yes,No,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),102.95,6482.63,Yes
CUST5907,Female,0,No,Yes,16,Yes,No,DSL,No,No internet service,Yes,No,No,No,One year,Yes,Electronic check,96.63,1547.26,No
CUST5908,Male,0,No,No,54,No,No phone service,No,No,No,No internet service,No internet service,No internet service,No,One year,Yes,Credit card (automatic),97.45,5255.01,No
CUST5909,Male,1,No,Yes,8,No,No phone service,No,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,21.44,167.04,Yes
CUST5910,Male,0,No,Yes,67,Yes,Yes,No,No internet service,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),80.24,5375.78,No
CUST5911,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Mailed check,79.09,5693.85,Yes
CUST5912,Male,1,No,Yes,15,Yes,No,DSL,No,No,No internet service,No,No,No,Month-to-month,No,Electronic check,119.26,1791.13,No
CUST5913,Male,0,Yes,Yes,15,Yes,Yes,DSL,No internet service,No internet service,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),83.25,1244.95,No
CUST5914,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,One year,No,Mailed check,85.06,1018.37,No
CUST5915,Male,0,No,No,72,Yes,Yes,DSL,No internet service,Yes,No internet service,No,Yes,Yes,Two year,Yes,Credit card (automatic),58.08,4173.03,No
CUST5916,Male,0,No,No,62,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),70.04,4345.46,No
CUST5917,Female,0,No,No,40,Yes,No,No,No,No,Yes,Yes,No internet service,No internet service,One year,No,Bank transfer (automatic),59.53,2381.19,No
CUST5918,Male,0,Yes,Yes,52,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,No,One year,Yes,Mailed check,111.15,5770.64,No
CUST5919,Male,0,Yes,Yes,67,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,40.29,2699.53,Yes
CUST5920,Male,0,Yes,Yes,8,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.04,275.54,No
CUST5921,Male,0,No,Yes,50,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),119.69,5977.43,Yes
CUST5922,Male,1,Yes,No,47,Yes,No phone service,No,Yes,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Electronic check,113.08,5304.86,Yes
CUST5923,Female,0,No,No,48,Yes,Yes,DSL,No,No,No,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),79.3,3816.03,No
CUST5924,Female,0,No,Yes,17,Yes,No phone service,DSL,No internet service,No internet service,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),97.28,1662.72,No
CUST5925,Female,0,Yes,No,9,Yes,Yes,DSL,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,31.1,286.4,No
CUST5926,Female,0,No,No,53,Yes,No phone service,No,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,96.84,5126.84,Yes
CUST5927,Male,0,No,No,14,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,66.49,938.24,No
CUST5928,Male,0,Yes,Yes,10,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),102.7,1034.94,No
CUST5929,Male,1,No,No,39,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,No,Mailed check,71.56,2782.47,No
CUST5930,Male,0,No,No,46,Yes,Yes,No,No,No,Yes,Yes,No,No internet service,One year,No,Bank transfer (automatic),92.68,4263.71,Yes
CUST5931,Male,0,Yes,No,19,Yes,No,No,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),53.94,1017.0,No
CUST5932,Female,0,Yes,No,21,Yes,No,No,Yes,Yes,No internet service,No internet service,No,No,One year,No,Credit card (automatic),93.18,1957.44,Yes
CUST5933,Female,0,No,No,47,Yes,No,DSL,No,No,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),47.19,2224.82,No
CUST5934,Male,0,Yes,Yes,15,Yes,No phone service,DSL,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),115.44,1734.13,No
CUST5935,Male,0,No,No,4,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No,One year,No,Mailed check,87.04,339.42,Yes
CUST5936,Male,0,Yes,No,64,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,67.85,4332.6,No
CUST5937,Female,1,No,Yes,20,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No internet service,No,One year,No,Mailed check,80.6,1603.89,No
CUST5938,Male,0,Yes,No,60,Yes,Yes,No,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,81.64,4906.57,Yes
CUST5939,Male,0,Yes,Yes,54,Yes,No,No,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),105.46,5704.55,No
CUST5940,Male,0,No,Yes,23,Yes,Yes,DSL,No,No internet service,No,No internet service,No,Yes,Two year,Yes,Mailed check,75.83,1743.76,No
CUST5941,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),76.35,1676.84,No
CUST5942,Male,0,Yes,Yes,10,Yes,No,No,Yes,No internet service,Yes,Yes,No,No,One year,Yes,Electronic check,78.67,783.59,No
CUST5943,Female,0,No,No,46,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No,Yes,One year,No,Bank transfer (automatic),97.31,4474.76,No
CUST5944,Female,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,69.12,67.03,No
CUST5945,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),41.31,2855.73,No
CUST5946,Female,0,Yes,No,52,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,No,Two year,No,Electronic check,61.81,3214.68,No
CUST5947,Female,0,No,Yes,10,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),57.55,567.23,No
CUST5948,Female,0,Yes,No,14,Yes,No phone service,No,Yes,No,No internet service,No internet service,No internet service,Yes,One year,No,Electronic check,25.87,353.94,No
CUST5949,Male,0,No,No,72,Yes,Yes,No,Yes,No,No internet service,No internet service,No,No,One year,Yes,Mailed check,99.98,7190.78,No
CUST5950,Male,0,No,Yes,11,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No,Two year,Yes,Mailed check,103.63,1137.71,Yes
CUST5951,Male,0,Yes,No,35,Yes,No,DSL,No,Yes,No internet service,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),46.72,1630.58,No
CUST5952,Female,0,No,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),52.4,1150.2,No
CUST5953,Male,0,No,No,26,Yes,Yes,No,No internet service,No,No internet service,No internet service,No,No,One year,No,Electronic check,52.09,1346.21,No
CUST5954,Female,0,No,No,13,Yes,No,DSL,Yes,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Mailed check,71.73,940.63,No
CUST5955,Female,0,No,No,53,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),66.91,3552.79,No
CUST5956,Female,0,Yes,Yes,26,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,108.68,2826.87,No
CUST5957,Male,0,Yes,Yes,20,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,No,Two year,No,Electronic check,69.36,1388.62,No
CUST5958,Female,0,Yes,Yes,48,No,No phone service,DSL,No,No internet service,No internet service,No,Yes,No,Month-to-month,No,Electronic check,37.79,1814.0,No
CUST5959,Female,0,No,No,61,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Two year,No,Electronic check,94.75,5774.32,No
CUST5960,Male,0,No,Yes,71,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,One year,No,Credit card (automatic),106.82,7587.31,No
CUST5961,Male,0,Yes,Yes,43,Yes,No phone service,No,No internet service,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),80.95,3472.68,No
CUST5962,Female,0,No,Yes,43,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,Yes,One year,No,Electronic check,96.46,4149.47,No
CUST5963,Female,0,Yes,No,60,No,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,One year,No,Electronic check,42.45,2545.8,No
CUST5964,Male,0,No,No,41,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,109.98,4500.34,No
CUST5965,Male,0,Yes,No,22,No,No phone service,DSL,No,No internet service,Yes,No internet service,Yes,No,One year,No,Electronic check,27.53,604.31,Yes
CUST5966,Male,0,Yes,No,72,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,Yes,One year,No,Electronic check,109.92,7916.07,No
CUST5967,Female,0,Yes,Yes,0,Yes,No phone service,No,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),56.39,-8.41,No
CUST5968,Male,0,No,No,35,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,28.99,1010.62,No
CUST5969,Male,0,Yes,Yes,54,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,38.14,2053.61,No
CUST5970,Male,0,No,No,15,No,Yes,DSL,Yes,Yes,No,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),118.91,1774.13,No
